Data File,Sample No.,7Li,9Be,23Na,24Mg,27Al,29Si,31P,33S,39K,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,75As,85Rb,88Sr,89Y,90Zr,107Ag,111Cd,118Sn,121Sb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,181Ta,182W,197Au,205Tl,208Pb,209Bi,232Th,238U
160809-A,D014-2a    8/9/2016 1:50:57 PM,0.010968507,0.000454487,0.142298597,1.091457218,11.53583934,32.69650635,0.670814383,0.60578756,1.546397417,5.254994729,0.001681138,0.592633881,0.013809325,0.00307703,0.036662995,3.171624306,0.001184283,0.001537435,14.60930036,0.168260915,0.002361073,0.005584799,0.029252938,0.003074095,0.023616172,0.003998787,0.001194225,0.000710514,0.009322264,0.000417756,0.03222989,0.003320427,0.006665914,0.000737212,0.002820369,0.000581983,0.000114683,0.000476872,7.05342E-05,0.000454682,0.000102686,0.000312445,5.29235E-05,0.000350752,5.44625E-05,0.000590859,0.000132038,0.000388338,6.55019E-06,2.40907E-05,27.6984893,0.014501554,0.00220783,0.000490727
160809-A,D014-2b    8/9/2016 1:53:13 PM,0.011321891,0.000306172,0.117644699,0.822120288,10.89765177,32.80546244,0.475831134,0.008733923,1.148744103,4.581706195,0.001650281,0.564335591,0.011191935,0.002507148,0.028609133,2.664359,0.000675883,0.001067637,13.20351361,0.171366507,0.001918524,0.00463555,0.026498798,0.002978499,0.024840676,0.004812868,0.001424645,0.000708651,0.010419147,0.000367654,0.024214631,0.002370219,0.004725855,0.000544972,0.002185188,0.000427644,9.67113E-05,0.000375924,6.44392E-05,0.000478469,0.000109682,0.000324603,5.13553E-05,0.000395556,5.66799E-05,0.000589131,0.000113524,0.000384535,3.12545E-06,2.45915E-05,32.34609652,0.016406535,0.00194617,0.000609586
160809-A,D015-1a    8/9/2016 1:55:53 PM,0.011126867,0.000465903,0.209571272,0.496552252,7.804312525,33.60658792,0.4509253,1.262680182,1.421017922,1.60212522,0.000907985,0.235208151,0.018133551,0.017006485,15.50804568,6.222109802,0.00062907,0.001326149,5.586019969,0.95173455,0.002805838,0.005197444,0.087259293,0.001040355,0.007564376,0.004268126,0.001466366,0.000472223,0.043223465,0.000376515,3.590315473,0.001692774,0.00305292,0.000340856,0.001285304,0.000243614,8.1294E-05,0.000186252,3.06566E-05,0.000163988,3.73496E-05,9.71893E-05,1.53095E-05,9.42068E-05,1.30034E-05,0.000166707,6.98417E-05,0.001597663,9.63636E-06,3.05197E-05,20.83017977,0.008344491,0.000953498,0.000836927
160809-A,D015-1b    8/9/2016 1:58:09 PM,0.007574457,0.000269175,0.132315412,0.603358394,7.279313733,27.886849,0.366598177,1.974309176,1.023587583,1.623464118,0.001075429,0.337005236,0.017579057,0.010516908,21.78384731,8.677565018,0.000761065,0.001912903,5.927067956,0.987940335,0.003393641,0.004035974,0.09232547,0.001125945,0.009844541,0.003120855,0.001587131,0.000424717,0.041565606,0.000308846,3.848636901,0.001547589,0.003054722,0.000321659,0.001310167,0.000251072,9.27215E-05,0.000197539,3.05752E-05,0.000186378,3.54474E-05,0.000124352,1.57214E-05,0.000107918,1.49854E-05,0.000209316,6.97412E-05,0.001104206,3.91376E-06,2.32748E-05,17.33305889,0.007428139,0.000845008,0.000686595
160809-A,D015-2a    8/9/2016 2:00:49 PM,0.014144521,0.000257242,0.171741129,0.467246197,6.669093275,32.69160861,0.416626398,0.141823807,0.868852269,1.366541657,0.000927011,0.207730718,0.014044947,0.007365143,21.7687702,7.275835684,0.000820198,0.001456276,7.256826928,1.925326086,0.002863877,0.003086074,0.032769978,0.001047647,0.006774814,0.004394115,0.001627324,0.001365721,0.046719145,0.000239169,0.399281279,0.001480263,0.002784704,0.000337983,0.001372806,0.000256704,7.45361E-05,0.000216062,2.96932E-05,0.000167746,3.73842E-05,0.000103443,1.48668E-05,8.45139E-05,1.42662E-05,0.000157296,4.11957E-05,0.001009762,6.87557E-06,1.87151E-05,18.21793715,0.005196518,0.000749441,0.000700629
160809-A,D015-2b    8/9/2016 2:03:04 PM,0.009549921,0.000116853,0.116409214,0.473096364,5.933856203,31.08408978,0.374629257,0.40000153,0.739079768,1.318838849,0.000940651,0.218522732,0.01323679,0.003976693,24.92212188,7.705593706,0.000818985,0.001521403,7.110663994,2.016233468,0.004367685,0.002854678,0.04145543,0.00108182,0.005620969,0.003404459,0.001647788,0.000446805,0.04422761,0.000215561,0.442328868,0.001329299,0.002883312,0.000298103,0.001254834,0.000259027,5.88539E-05,0.000218003,2.45952E-05,0.000174156,3.56027E-05,9.65901E-05,1.72724E-05,9.65542E-05,1.31336E-05,0.000152473,4.41368E-05,0.001077098,2.63179E-05,3.01759E-05,16.99424498,0.005065149,0.000804436,0.000846185
160809-A,D013-1a    8/9/2016 2:05:45 PM,0.011486208,0.000682946,0.273053865,0.615124021,9.65404825,41.7273599,1.946324409,0.439144602,1.735352647,2.32869587,0.001482933,0.465906613,0.197967501,0.020470019,0.030756281,2.628840116,0.000562206,0.00108722,3.698156685,0.202153598,0.005171539,0.008232803,0.026313009,0.007321307,0.008266108,0.009427039,0.002027264,0.00017711,0.014087328,0.000434967,0.389502463,0.008219423,0.013574359,0.001849031,0.007366156,0.00148191,0.000303281,0.001355148,0.000180068,0.00107123,0.000204205,0.000551502,6.94309E-05,0.000404625,5.65683E-05,0.000237785,5.63261E-05,0.001071611,5.65895E-06,3.24711E-05,33.50494005,0.005264589,0.0011289,0.00095884
160809-A,D013-1b    8/9/2016 2:08:00 PM,0.013087786,0.000562232,0.287697037,0.61906584,9.504870194,41.57308606,2.341285994,0.644694567,1.724298493,2.870697905,0.001455115,0.487348689,0.184293961,0.008218648,0.030132254,2.507593833,0.000463921,0.000952298,3.36673699,0.200923149,0.006081154,0.008386428,0.030818687,0.009105876,0.008071013,0.010102892,0.002317463,0.000192508,0.01436585,0.00039999,0.82412622,0.010558211,0.017584474,0.002351818,0.00961224,0.001774138,0.000355252,0.00173974,0.000223077,0.001283521,0.000243636,0.000641301,7.96952E-05,0.000440985,6.86963E-05,0.000214275,6.24461E-05,0.001202838,2.81779E-06,3.74242E-05,32.66266212,0.005150671,0.001269354,0.001008227
160809-A,D013-2a    8/9/2016 2:10:42 PM,0.008705406,0.000932382,0.378036656,1.774008446,21.32510967,60.47733108,0.251769498,1.179390193,2.5763331,4.000527351,0.002785642,0.993281581,0.016591984,0.011204325,0.034657685,5.858675976,0.021775994,0.002803878,0.013922109,0.032089721,0.002364819,0.014759367,0.049616109,0.008501104,0.018195668,0.000439878,0.000183213,0.00071296,0.00049162,0.001715549,0.45144369,0.00774726,0.019534209,0.001690554,0.006868926,0.001323511,0.000243833,0.001148005,0.000192392,0.001200847,0.00024025,0.000697631,8.24194E-05,0.000504677,7.46835E-05,0.000472515,0.000216758,0.000639451,-2.00964E-06,0.000257802,0.444131113,0.000570135,0.002963975,0.000844417
160809-A,D013-2b    8/9/2016 2:12:56 PM,0.009937116,0.000668481,0.340513502,1.370794758,24.15472588,58.60569398,0.252900466,0.413301794,2.274227706,4.87225108,0.002991615,1.088257391,0.017810829,0.012497594,0.022494437,5.915575731,0.024929712,0.002828945,0.013801747,0.024474047,0.001798679,0.01334737,0.047934044,0.006894926,0.019925811,0.000412256,0.000128582,0.000722791,0.000394263,0.001547127,0.217882219,0.009616235,0.020521107,0.002133748,0.008652948,0.001812932,0.000312151,0.001364317,0.000203017,0.001144384,0.000210378,0.000560063,7.88786E-05,0.000471129,6.75145E-05,0.000494282,0.00026137,0.001023611,-2.60829E-07,0.000202695,0.215068333,0.000402528,0.003417014,0.000316743
160809-A,D012-1a    8/9/2016 2:15:38 PM,0.013032787,0.00041273,0.10823652,0.490558841,9.265488371,32.00605037,0.17106896,0.259941288,0.998193231,0.830033005,0.001227591,0.415926756,0.012132192,0.006049594,0.101497765,2.559964251,0.000391925,0.000785181,10.14824417,0.938788335,0.004130165,0.004559154,0.020425155,0.001599254,0.013218721,0.016012438,0.001091307,0.000355737,0.016971527,0.000373468,0.083867391,0.002458252,0.006561318,0.000502758,0.002010565,0.000376856,7.03249E-05,0.000301048,4.36548E-05,0.000247455,5.20266E-05,0.000154865,2.42186E-05,0.000148513,2.471E-05,0.000330829,9.41713E-05,0.000512395,7.66081E-06,1.45752E-05,41.48406699,0.009411475,0.001276097,0.000681069
160809-A,D012-1b    8/9/2016 2:17:52 PM,0.012759596,0.000249996,0.108039272,0.468464786,9.25149931,31.7528965,0.153726191,0.059716044,0.950113891,0.830350795,0.001255346,0.423284742,0.011850902,0.004037686,0.108105758,2.547540475,0.0003674,0.000627363,10.20228073,0.953994544,0.003987879,0.00446943,0.020190219,0.001617277,0.013394648,0.016611815,0.00103033,0.000310434,0.017453257,0.000387667,0.087824271,0.002451349,0.00488918,0.0005439,0.002032857,0.00037363,7.46053E-05,0.000295831,4.65581E-05,0.000296687,5.31243E-05,0.000166087,2.23749E-05,0.000171736,2.4028E-05,0.00034047,0.000101389,0.000545136,1.19107E-05,1.39407E-05,41.96749071,0.009640433,0.001269638,0.000705861
160809-A,D012-2a    8/9/2016 2:20:34 PM,0.015165321,0.000669661,0.111483033,0.510360011,9.851546555,35.22707145,0.138887063,0.131112843,1.207223448,0.818324748,0.001103978,0.384632127,0.011942379,0.001994462,0.087344315,2.791283781,0.000444041,0.000648901,10.00177942,0.501022455,0.004390187,0.004723786,0.01992278,0.001285004,0.010718091,0.010788414,0.00090195,0.000342161,0.023318329,0.000402884,0.072296513,0.002161231,0.00469361,0.000497223,0.001795468,0.0003323,7.41379E-05,0.000244523,3.98473E-05,0.000211602,4.91013E-05,0.000139622,2.17976E-05,0.000138162,1.92725E-05,0.000234734,0.000117618,0.000576976,7.33362E-06,1.84255E-05,38.03391113,0.009754976,0.001130398,0.000700429
160809-A,D012-2b    8/9/2016 2:22:49 PM,0.01470796,0.00037309,0.105076342,0.510006509,9.866166488,34.50699386,0.141951021,0.180700716,1.147209455,0.8819095,0.001158804,0.397512498,0.012195347,0.002059129,0.090686369,2.87011534,0.000359804,0.000605017,10.25145988,0.51851243,0.004313186,0.004711396,0.019675145,0.001373213,0.010747967,0.010702854,0.000945381,0.000376065,0.024373164,0.000372256,0.070980115,0.002266241,0.004834352,0.000493632,0.001861173,0.000336607,7.06965E-05,0.000294098,4.24191E-05,0.000231699,4.28632E-05,0.000154648,1.71168E-05,0.000142792,1.9141E-05,0.000268282,0.00011103,0.000592427,7.40121E-06,2.04563E-05,38.3281175,0.00976465,0.001176435,0.000804031
160809-A,D016-1a    8/9/2016 2:25:30 PM,0.009634435,0.000983126,0.196912927,0.420816732,8.98525391,41.2434025,0.930842521,0.38409649,1.485880031,1.433831615,0.001187028,0.492354121,0.024439227,0.023489396,0.046086337,3.298489942,0.000442115,0.000905833,6.215913551,1.053878462,0.003494722,0.006680105,0.023974326,0.002596347,0.010564344,0.01505933,0.001610101,0.000229078,0.04782528,0.000655427,0.250596852,0.002953345,0.006722317,0.000736381,0.00281561,0.000478962,9.9353E-05,0.000424572,6.74187E-05,0.000417965,8.24512E-05,0.000262043,3.21945E-05,0.000207765,3.46878E-05,0.000221052,8.03097E-05,0.00159709,4.78046E-06,4.14731E-05,33.35354971,0.015075757,0.00096025,0.001008303
160809-A,D016-1b    8/9/2016 2:27:46 PM,0.010991424,0.00074615,0.206490157,0.435909436,9.029850271,40.9026472,1.008472133,0.411678047,1.330453962,1.543793361,0.00130575,0.510033109,0.025100627,0.016369458,0.0476765,3.399880669,0.000491654,0.00085312,5.613408923,1.07004512,0.005541778,0.006220335,0.026256276,0.002469341,0.009366052,0.016092172,0.001464584,0.000225336,0.050196746,0.000593144,0.303753128,0.00282954,0.006509541,0.000668438,0.002671462,0.000503676,0.000101813,0.00041599,5.43264E-05,0.000432769,7.46365E-05,0.000224663,3.27699E-05,0.000195172,3.33527E-05,0.000203048,7.87205E-05,0.001714059,5.38609E-06,2.9719E-05,33.97679612,0.015542095,0.001198118,0.001308617
160809-A,D016-2a    8/9/2016 2:30:26 PM,0.009821432,0.00099525,0.177556144,0.328435085,8.230787482,42.99836693,0.6997808,0.510241691,1.285326356,1.396920986,0.000993343,0.398014307,0.020193516,0.014655596,0.033721028,2.774026253,0.000679777,0.000879677,7.323965017,1.050024488,0.006202076,0.005968234,0.031934947,0.001835279,0.007850568,0.015474483,0.001257415,0.000158119,0.022238697,0.000477666,0.375591255,0.002025009,0.003980787,0.000466033,0.001802189,0.000372597,8.77727E-05,0.000320079,4.97473E-05,0.000282844,5.57988E-05,0.000170869,2.23594E-05,0.000135838,2.09509E-05,0.000179383,5.95316E-05,0.001869051,6.15779E-06,3.59236E-05,32.25245925,0.009763406,0.000590476,0.000870049
160809-A,D016-2b    8/9/2016 2:32:42 PM,0.010585929,0.000756634,0.231810813,0.348983355,8.304791084,42.45838362,0.631704805,0.270123373,1.236798746,1.363056608,0.001060901,0.400575757,0.020403214,0.008906443,0.036373721,2.845231031,0.000354674,0.001122822,6.603796166,1.064245947,0.009023599,0.005630462,0.031998858,0.001648291,0.007995529,0.016410197,0.001382734,0.000165829,0.023216901,0.000420456,0.3243065,0.00175962,0.003668512,0.000398204,0.001487183,0.000324777,7.72219E-05,0.000259787,4.71695E-05,0.000273914,5.76692E-05,0.000156094,2.15949E-05,0.000147561,2.07077E-05,0.000208866,6.42514E-05,0.002030372,7.12616E-06,3.12248E-05,33.71588053,0.010305533,0.000668792,0.000838294
160809-A,D011-1a    8/9/2016 2:35:24 PM,0.012017358,0.000505466,0.112706332,0.349287278,5.026109173,22.42979314,0.494534025,0.659229102,0.738105378,2.17747435,0.000705806,0.254923567,0.03274748,0.00123228,0.014689336,3.489164306,0.000403533,0.0006958,30.49422924,0.011833995,0.014655712,0.003003205,0.014800166,0.002203455,0.007387925,0.053499499,0.001899766,0.000175737,0.052679039,0.000256055,0.150815323,0.001318856,0.00231131,0.000280265,0.001133279,0.000244098,6.102E-05,0.000317039,5.15536E-05,0.000351293,7.35035E-05,0.000196614,2.59737E-05,0.000182293,2.52656E-05,0.000159064,3.73568E-05,0.001877618,3.73079E-05,1.33818E-05,33.38576282,0.001396216,0.000463527,0.001917531
160809-A,D011-1b    8/9/2016 2:37:38 PM,0.013697969,0.000565528,0.099298553,0.248726541,4.117296074,19.36303214,0.364748751,0.892494846,0.628529426,1.577028734,0.00059291,0.218701975,0.033925187,0.001154195,0.009959886,3.339544841,0.000344193,0.000459518,33.73984852,0.009409902,0.014859961,0.002523642,0.024854598,0.002085908,0.007086046,0.080048737,0.001907152,0.000122863,0.047733447,0.000223501,0.381623542,0.001320507,0.002186135,0.000245316,0.001106865,0.000249244,5.69243E-05,0.000281057,5.07208E-05,0.000369352,6.88421E-05,0.000203777,2.80444E-05,0.000149015,2.4417E-05,0.000136452,2.76851E-05,0.001804592,3.4585E-05,1.09855E-05,34.76563035,0.001444796,0.000338016,0.001803238
160809-A,D011-2a    8/9/2016 2:40:18 PM,0.01349372,0.000870725,0.119531618,0.39933348,5.747483451,23.47907621,0.297290332,0.43835686,0.809802905,2.36902589,0.000786928,0.293564271,0.045304552,0.001510316,0.01609771,3.631822376,0.000393191,0.000835361,31.37012108,0.010901599,0.013914086,0.00330809,0.018285729,0.001782369,0.007419013,0.042728382,0.00162749,0.000234302,0.049182033,0.000284917,0.221286587,0.001455172,0.002728952,0.000323736,0.001303799,0.000292961,7.58624E-05,0.000292248,4.90411E-05,0.000305386,6.02173E-05,0.000183279,2.23213E-05,0.000155874,2.34977E-05,0.000159669,5.08919E-05,0.001873505,3.72968E-05,1.32942E-05,30.58092595,0.001657918,0.000625301,0.001728246
160809-A,D011-2b    8/9/2016 2:42:35 PM,0.014095676,0.000529847,0.103147925,0.299829658,4.638327072,19.6956539,0.299002259,0.59918995,0.674121441,2.811555721,0.000703842,0.238432394,0.03337438,0.001624157,0.01290374,3.503404172,0.000355551,0.000826218,35.90890827,0.020118956,0.013342607,0.002627318,0.020054255,0.001619457,0.005836336,0.059968925,0.001516891,0.00017476,0.044235613,0.000248167,0.17262918,0.001364663,0.002453125,0.000292966,0.001237925,0.000270556,6.51308E-05,0.000269715,4.16606E-05,0.00027668,5.37263E-05,0.000146657,1.9883E-05,0.000125169,1.80103E-05,0.000135722,4.27536E-05,0.001866916,3.2392E-05,1.43682E-05,30.80916857,0.001553233,0.000538016,0.001653533
160808-A,D028-1a    8/8/2016 2:09:49 PM,0.021159557,0.000345956,0.14070985,0.473312428,8.750385292,36.21110986,0.112943207,0.083864809,0.792438866,1.24550279,0.00086302,0.213971732,0.01395639,0.007079753,0.019533995,2.25030588,0.000414211,0.000989439,12.28021021,0.160021015,0.006005235,0.003384914,0.024963439,0.012936716,0.010719924,0.003386959,0.00082553,0.00034623,0.013129115,0.000445085,0.430427173,0.003186597,0.007465259,0.000832371,0.003337299,0.000995656,0.000245555,0.001671652,0.000320753,0.001963792,0.000353271,0.000883176,9.48769E-05,0.000529447,7.06321E-05,0.000317632,0.000175897,0.000706363,6.98307E-06,1.63405E-05,36.67512656,0.007373655,0.00168942,0.00694823
160808-A,D028-1b    8/8/2016 2:12:04 PM,0.0180051,0.000730608,0.148218277,0.488648455,9.139851101,38.80322079,0.132207372,-0.639251878,0.862835554,1.234161899,0.000907395,0.244929128,0.015166526,0.007457551,0.01983322,2.483172085,0.000466546,0.001045692,9.004334183,0.165453989,0.007312632,0.003359394,0.025605641,0.013764416,0.011226596,0.003365669,0.000872569,0.000437215,0.014822046,0.000422792,0.456584386,0.003407758,0.008223696,0.000899133,0.003388536,0.001005371,0.000257409,0.001722525,0.000333342,0.002056021,0.000385999,0.000924607,0.000103491,0.000561375,8.06952E-05,0.000321705,0.000192362,0.000765725,4.98117E-06,1.67436E-05,37.28880028,0.008272837,0.001798995,0.007309468
160808-A,D028-2a    8/8/2016 2:14:45 PM,0.018933011,0.000423728,0.119963383,0.56733112,8.325850807,34.92947054,0.150000759,-0.023995277,0.714785551,2.013861225,0.000818514,0.191823115,0.01236616,0.006262906,0.023565134,2.586230978,0.000444356,0.000659785,13.13993176,0.247187944,0.008112612,0.002898527,0.031175401,0.012714792,0.009415462,0.00345915,0.000847294,0.000414988,0.012928219,0.000322882,0.637231645,0.003707512,0.008250311,0.000897647,0.003519737,0.001028818,0.00024599,0.001713959,0.000315628,0.001918709,0.000344275,0.000886797,9.70327E-05,0.000549262,7.4801E-05,0.000334945,0.000139174,0.000737094,2.82625E-06,1.20331E-05,36.21486374,0.00697832,0.001815503,0.006129416
160808-A,D028-2b    8/8/2016 2:17:00 PM,0.015921393,0.00038116,0.131712414,0.576051802,8.742777462,37.25373598,0.159051308,0.459817481,0.784609551,2.002177841,0.000840898,0.209682036,0.013811235,0.007018199,0.023813504,2.773805318,0.000477577,0.000680633,9.561371083,0.240951542,0.009022077,0.002913839,0.03298266,0.013525104,0.00955992,0.003217159,0.00086145,0.000537074,0.014531929,0.000331031,0.701288297,0.004010686,0.008858608,0.000994108,0.003677472,0.001054777,0.000264779,0.001804152,0.000337139,0.00208619,0.000389159,0.000934431,0.000102864,0.000605788,7.50609E-05,0.000282705,0.000145966,0.000831858,4.33659E-06,1.19774E-05,36.20986497,0.007705534,0.001895351,0.006603126
160808-A,D027-1a    8/8/2016 2:19:40 PM,0.015748377,0.000949071,0.238082098,0.634577987,11.28944302,47.98955988,0.246467409,0.233163085,1.890642104,0.995406587,0.001222238,0.215876212,0.016383906,0.001105043,0.150129399,1.859734588,0.000345329,0.000443195,4.560852209,1.16290457,0.024163804,0.006089879,0.012088279,0.15846983,0.01195426,0.005266639,0.003405052,0.000341879,0.049490504,0.000312323,0.067513097,0.003944193,0.009210345,0.0011882,0.006851887,0.00687752,0.00212043,0.018170303,0.003541133,0.021764568,0.004030457,0.009432329,0.000983816,0.004836241,0.000624812,0.000369276,0.000182111,0.000457599,3.35746E-07,1.70262E-05,28.03986098,0.005206014,0.002148108,0.01605046
160808-A,D027-1b    8/8/2016 2:21:57 PM,0.016667981,0.000697005,0.265745796,0.599623636,11.7827877,46.5425378,0.212849227,-0.364344679,1.93375024,0.992081503,0.001225602,0.224294439,0.016383521,0.000582632,0.156362398,1.811541252,0.000301842,0.00038505,4.127412176,1.224038139,0.023506927,0.005882653,0.017415892,0.129424522,0.010944113,0.005974921,0.003363759,0.000390149,0.054706986,0.000274001,0.080127163,0.003640867,0.009433302,0.001157836,0.006151516,0.005392406,0.001691309,0.014350348,0.002835983,0.017825165,0.003281782,0.007699002,0.000791485,0.00382036,0.000499696,0.000353383,0.000201073,0.000590885,8.87422E-07,2.4074E-05,30.01975408,0.005289867,0.002264259,0.016016088
160808-A,D027-2a    8/8/2016 2:24:38 PM,0.017804125,0.000938883,0.223897016,0.517882259,9.612172346,46.24349559,0.187748806,0.184474939,1.551649483,1.150105263,0.000958344,0.195280513,0.012407432,0.007605704,0.127744789,1.895626317,0.000372337,0.000488086,6.168366063,1.206920286,0.011792783,0.004658122,0.014570119,0.091708964,0.009025032,0.005731911,0.003374397,0.000312125,0.04678261,0.000284551,0.114055901,0.00296962,0.007648284,0.00082798,0.004351119,0.003470964,0.001132982,0.009871834,0.001921375,0.012187536,0.002267439,0.005404513,0.000550581,0.002812546,0.000352227,0.000253814,0.000134782,0.000502691,1.68986E-06,1.19485E-05,30.31795947,0.004250094,0.001615887,0.011265528
160808-A,D027-2b    8/8/2016 2:26:54 PM,0.017582201,0.00072683,0.23954387,0.492910893,10.112467,44.75180863,0.176770385,0.518862567,1.445130084,1.096015545,0.000917899,0.202580795,0.013186704,0.001962607,0.143558582,2.065982541,0.000550826,0.000483307,5.744635455,1.298024102,0.018502705,0.004372923,0.017060034,0.100152779,0.008660958,0.006299601,0.004380309,0.000335293,0.052494983,0.000247712,0.11552095,0.003215331,0.008038422,0.000923866,0.0048736,0.003940495,0.001279964,0.011019374,0.00219199,0.013641571,0.002533651,0.005902952,0.000608258,0.003090501,0.000391458,0.000249923,0.000156189,0.00059388,1.5177E-06,1.55196E-05,31.26719423,0.004513243,0.001810119,0.012084874
160808-A,D035-1a    8/8/2016 2:29:34 PM,0.012377421,0.001851313,0.21402342,1.745862498,17.71396481,42.57700022,1.148123839,0.597670632,2.494740529,5.30393935,0.001921192,0.501722776,0.046803056,0.036696279,17.16384956,6.124001101,0.001403809,0.001946834,3.55925012,0.063142588,0.015845801,0.011452947,0.042178041,0.005556683,0.013932033,0.000141747,0.000334843,0.001380125,0.000453128,0.003367348,0.306135832,0.004395578,0.010130322,0.001006279,0.004046537,0.000933495,0.000229394,0.001006746,0.000150108,0.001015454,0.000183962,0.0004826,6.92996E-05,0.000441996,6.77037E-05,0.000380146,0.000119249,0.001449016,5.61468E-05,4.31432E-05,0.253843475,0.005435851,0.00161587,0.001827748
160808-A,D035-1b    8/8/2016 2:31:48 PM,0.012621323,0.002097992,0.181608547,1.072750795,19.34384891,42.92162321,0.578775236,-0.376426952,2.25058204,5.466790407,0.002032562,0.535314825,0.044942445,0.021795237,16.73851369,7.28876028,0.001094515,0.001855422,3.37756979,0.046571522,0.017472421,0.01139463,0.044257415,0.006328945,0.017304156,0.000144921,0.000277045,0.001139162,0.000387981,0.00369729,0.23669417,0.005002849,0.009726771,0.001006487,0.004176567,0.000975768,0.000221476,0.000982745,0.000171986,0.001045358,0.000211514,0.000625609,8.11444E-05,0.000438035,7.49493E-05,0.000392172,0.000127696,0.001437646,6.86513E-06,4.10852E-05,0.112881663,0.005154405,0.001662691,0.001734587
160808-A,D035-2a    8/8/2016 2:34:30 PM,0.013650699,0.001878692,0.150786236,2.215988591,18.28320331,42.16499455,1.06439686,1.491302208,2.953829327,6.469284412,0.001967756,0.576283056,0.04317344,0.325438366,13.86372037,7.767428393,0.001541424,0.003171389,2.089643243,0.075659939,0.008392831,0.012774319,0.042949666,0.006634383,0.041542779,0.00010126,0.000132112,0.001886634,0.000583778,0.003327339,0.177444106,0.005098638,0.014113149,0.001199596,0.004841521,0.001132515,0.000258279,0.001217448,0.000181885,0.001116321,0.000217931,0.000574492,8.69891E-05,0.000596503,8.97805E-05,0.001109654,0.000150447,0.001431052,1.92909E-06,4.86713E-05,0.107450049,0.002355643,0.00191814,0.001697894
160808-A,D035-2b    8/8/2016 2:36:46 PM,0.014639551,0.001816186,0.154754785,1.725895985,19.89678106,42.87726995,0.765445354,2.014245157,2.995868223,4.552007292,0.002381851,0.649905274,0.041638397,0.168419887,13.55787295,8.142606933,0.001217259,0.003364142,1.772064699,0.04229077,0.009337415,0.013518246,0.048250081,0.010217834,0.168201818,0.000127033,0.000111987,0.001620287,0.000481932,0.003713743,0.212673894,0.006057473,0.015175803,0.001388209,0.005403932,0.001262428,0.000296381,0.001426197,0.000249285,0.001496568,0.000332052,0.001101552,0.000172186,0.001025991,0.000171216,0.004016009,0.000160844,0.001265056,7.58127E-07,4.74811E-05,0.103043526,0.002985555,0.002204136,0.001977395
160808-A,D036-1a    8/8/2016 2:39:26 PM,0.016028234,0.000521825,0.312739836,1.715358299,10.29122768,44.03049807,0.654236161,1.973823307,1.873331345,1.249057803,0.00116356,0.355994369,0.027199307,0.008749941,0.069381985,12.29185497,0.001708072,0.002630037,2.377104797,0.099316184,0.002421485,0.005005349,0.032199295,0.002642729,0.008313441,0.002049532,0.000699513,0.000407845,0.013948233,0.000247437,0.349195364,0.002944303,0.006919835,0.000712415,0.002695198,0.000543773,0.000111056,0.000436261,7.85434E-05,0.000416175,8.79141E-05,0.000234088,3.48029E-05,0.000176991,3.01793E-05,0.000235972,0.000100339,0.000453544,3.22835E-06,5.54952E-05,22.1989493,0.013908565,0.00112283,0.000693182
160808-A,D036-1b    8/8/2016 2:41:41 PM,0.015234378,0.000215497,0.28386383,1.765994243,10.03798797,43.66595805,0.574052459,1.152638421,1.84023027,1.282498173,0.001215367,0.367431926,0.026640024,0.005788834,0.092094397,13.19565994,0.001611107,0.00235005,2.47891336,0.093538933,0.002614186,0.005063249,0.028960905,0.002511899,0.009007179,0.002214312,0.000612421,0.000360188,0.014953894,0.000234978,0.221240389,0.003065004,0.007153964,0.000736744,0.002805451,0.000525713,0.000110327,0.000492178,6.24211E-05,0.00043656,8.2077E-05,0.000234076,3.11613E-05,0.000184895,2.76515E-05,0.000249093,0.000112742,0.000534404,0,5.0453E-05,22.79454807,0.014897775,0.00123816,0.000730262
160808-A,D036-2a    8/8/2016 2:44:22 PM,0.017305696,-5.72008E-05,0.353535082,0.962401306,5.32920918,47.38150118,0.732251642,-2.360372127,2.100004217,0.488654184,0.000645151,0.228722004,0.023547818,0.024350471,0.051342829,10.14457991,0.001246235,0.002467836,3.53014637,0.087209963,0.001291567,0.006403453,0.012897671,0.000712893,0.002768029,0.004690798,0.00093587,0.000316376,0.015020069,0.000259742,0.126776756,0.000958158,0.002381827,0.000254087,0.000925976,0.000163677,3.31874E-05,0.000124906,1.86705E-05,0.000145116,2.6856E-05,8.32452E-05,1.102E-05,8.05563E-05,9.33861E-06,6.8875E-05,2.55679E-05,0.000394446,3.97703E-07,6.25217E-05,30.70725697,0.015497314,0.000289149,0.00042316
